tracker_name,dataset_name,stage,run_id,conf,iou,HOTA (%),MOTA (%),IDF1 (%),ID Switches,MostlyTracked,MostlyLost,FPS,Latency mean (ms),Latency 95 (ms),Peak VRAM (MB),det_thresh,max_age,min_hits,iou_threshold,Latency p95 (ms)
ocsort,shanghai,2,det_thresh0.4_max_age50_min_hits1_iou_threshold0.5,0.2,0.5,58.033,66.133,78.883,4.667,7.333,5.0,85.4,12.0,,601.7,0.4,50.0,1.0,0.5,17.25
ocsort,shanghai,2,det_thresh0.4_max_age50_min_hits1_iou_threshold0.6,0.2,0.5,57.477,66.063,77.927,6.333,7.333,5.0,75.5,13.32,,656.1,0.4,50.0,1.0,0.6,17.39
ocsort,shanghai,2,det_thresh0.4_max_age50_min_hits1_iou_threshold0.7,0.2,0.5,53.117,65.253,70.217,17.0,7.333,5.0,74.3,13.62,,467.5,0.4,50.0,1.0,0.7,17.69
ocsort,shanghai,2,det_thresh0.4_max_age50_min_hits3_iou_threshold0.2,0.2,0.5,56.97,65.727,77.373,3.0,7.0,5.667,83.8,12.2,,601.7,0.4,50.0,3.0,0.2,17.26
ocsort,shanghai,2,det_thresh0.4_max_age50_min_hits3_iou_threshold0.3,0.2,0.5,57.05,65.713,77.413,3.333,7.0,5.667,75.6,13.26,,656.1,0.4,50.0,3.0,0.3,17.55
ocsort,shanghai,2,det_thresh0.4_max_age50_min_hits3_iou_threshold0.4,0.2,0.5,57.723,65.713,78.66,3.333,7.0,5.667,76.7,13.15,,467.5,0.4,50.0,3.0,0.4,17.55
ocsort,shanghai,2,det_thresh0.4_max_age50_min_hits3_iou_threshold0.5,0.2,0.5,57.727,65.647,78.653,4.0,7.0,5.667,82.3,12.35,,601.7,0.4,50.0,3.0,0.5,17.31
ocsort,shanghai,2,det_thresh0.4_max_age50_min_hits3_iou_threshold0.6,0.2,0.5,57.14,65.653,77.61,4.333,7.0,6.0,76.4,13.13,,656.1,0.4,50.0,3.0,0.6,17.49
ocsort,shanghai,2,det_thresh0.4_max_age50_min_hits3_iou_threshold0.7,0.2,0.5,52.707,64.48,70.033,12.667,7.0,5.667,75.6,13.31,,467.5,0.4,50.0,3.0,0.7,17.47
ocsort,shanghai,2,det_thresh0.4_max_age70_min_hits1_iou_threshold0.2,0.2,0.5,56.7,66.193,76.723,3.667,7.333,5.0,81.1,12.52,,601.7,0.4,70.0,1.0,0.2,17.31
ocsort,shanghai,2,det_thresh0.4_max_age70_min_hits1_iou_threshold0.3,0.2,0.5,56.813,66.147,76.807,4.0,7.333,5.0,75.2,13.33,,656.1,0.4,70.0,1.0,0.3,17.35
ocsort,shanghai,2,det_thresh0.4_max_age70_min_hits1_iou_threshold0.4,0.2,0.5,57.547,66.197,78.143,4.0,7.333,5.0,75.9,13.27,,467.5,0.4,70.0,1.0,0.4,17.33
ocsort,shanghai,2,det_thresh0.4_max_age70_min_hits1_iou_threshold0.5,0.2,0.5,57.593,66.123,78.15,4.667,7.333,5.0,84.3,12.12,,601.7,0.4,70.0,1.0,0.5,17.38
ocsort,shanghai,2,det_thresh0.4_max_age70_min_hits1_iou_threshold0.6,0.2,0.5,57.037,66.063,77.183,6.333,7.333,5.0,74.1,13.54,,656.1,0.4,70.0,1.0,0.6,17.67
ocsort,shanghai,2,det_thresh0.4_max_age70_min_hits1_iou_threshold0.7,0.2,0.5,52.677,65.257,69.473,17.0,7.333,5.0,77.3,13.09,,467.5,0.4,70.0,1.0,0.7,17.54
ocsort,shanghai,2,det_thresh0.4_max_age70_min_hits3_iou_threshold0.2,0.2,0.5,56.503,65.713,76.587,3.0,7.0,5.667,83.5,12.26,,601.7,0.4,70.0,3.0,0.2,17.45
ocsort,shanghai,2,det_thresh0.4_max_age70_min_hits3_iou_threshold0.3,0.2,0.5,56.623,65.703,76.693,3.333,7.0,5.667,78.1,12.89,,656.1,0.4,70.0,3.0,0.3,17.53
ocsort,shanghai,2,det_thresh0.4_max_age70_min_hits3_iou_threshold0.4,0.2,0.5,57.297,65.703,77.94,3.333,7.0,5.667,77.4,13.13,,467.5,0.4,70.0,3.0,0.4,17.31
ocsort,shanghai,2,det_thresh0.4_max_age70_min_hits3_iou_threshold0.5,0.2,0.5,57.307,65.647,77.94,4.0,7.0,5.667,85.1,12.02,,601.7,0.4,70.0,3.0,0.5,17.24
ocsort,shanghai,2,det_thresh0.4_max_age70_min_hits3_iou_threshold0.6,0.2,0.5,56.72,65.653,76.897,4.333,7.0,6.0,75.1,13.32,,656.1,0.4,70.0,3.0,0.6,17.59
ocsort,shanghai,2,det_thresh0.4_max_age70_min_hits3_iou_threshold0.7,0.2,0.5,52.287,64.48,69.317,12.667,7.0,5.667,75.1,13.64,,467.5,0.4,70.0,3.0,0.7,17.6
ocsort,shanghai,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.2,0.2,0.5,56.51,66.153,76.36,4.667,7.333,5.0,78.0,12.9,,601.7,0.4,100.0,1.0,0.2,17.65
ocsort,shanghai,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.3,0.2,0.5,56.687,66.103,76.577,5.0,7.333,5.0,79.2,12.72,,656.1,0.4,100.0,1.0,0.3,17.45
ocsort,shanghai,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.4,0.2,0.5,57.187,66.187,77.667,4.0,7.333,5.0,75.9,13.35,,467.5,0.4,100.0,1.0,0.4,17.73
ocsort,shanghai,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.5,0.2,0.5,57.633,66.11,78.32,4.667,7.333,5.0,79.5,12.65,,601.7,0.4,100.0,1.0,0.5,17.46
ocsort,shanghai,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.6,0.2,0.5,57.037,66.063,77.183,6.333,7.333,5.0,79.2,12.71,,656.1,0.4,100.0,1.0,0.6,17.68
ocsort,shanghai,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.7,0.2,0.5,53.047,65.257,70.207,16.333,7.333,5.0,74.1,13.71,,467.5,0.4,100.0,1.0,0.7,17.84
ocsort,shanghai,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.2,0.2,0.5,56.347,65.703,76.267,3.333,7.0,5.667,78.3,12.8,,601.7,0.4,100.0,3.0,0.2,17.84
ocsort,shanghai,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.3,0.2,0.5,56.54,65.69,76.51,3.667,7.0,5.667,83.3,12.28,,656.1,0.4,100.0,3.0,0.3,17.26
ocsort,shanghai,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.4,0.2,0.5,56.937,65.69,77.457,3.333,7.0,5.667,75.5,13.45,,467.5,0.4,100.0,3.0,0.4,17.47
ocsort,shanghai,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.5,0.2,0.5,57.35,65.647,78.117,4.0,7.0,5.667,78.6,12.81,,601.7,0.4,100.0,3.0,0.5,17.52
ocsort,shanghai,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.6,0.2,0.5,56.72,65.653,76.897,4.333,7.0,6.0,83.6,12.22,,656.1,0.4,100.0,3.0,0.6,17.37
ocsort,shanghai,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.7,0.2,0.5,52.673,64.48,70.033,12.667,7.0,5.667,76.5,13.1,,467.5,0.4,100.0,3.0,0.7,17.76
ocsort,shanghai,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.2,0.2,0.5,57.627,66.607,78.777,2.667,6.667,5.667,77.7,13.0,,601.7,0.5,20.0,1.0,0.2,17.25
ocsort,shanghai,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.3,0.2,0.5,57.55,66.583,78.49,3.0,6.667,5.667,81.3,12.57,,656.1,0.5,20.0,1.0,0.3,17.31
ocsort,shanghai,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.4,0.2,0.5,57.553,66.57,78.497,3.0,6.667,5.667,77.4,13.0,,467.5,0.5,20.0,1.0,0.4,17.22
ocsort,shanghai,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.5,0.2,0.5,57.183,66.54,77.773,3.667,6.667,5.667,77.1,13.07,,601.7,0.5,20.0,1.0,0.5,17.67
ocsort,shanghai,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.6,0.2,0.5,57.023,66.5,77.497,4.667,6.667,5.667,79.7,12.79,,656.1,0.5,20.0,1.0,0.6,17.37
ocsort,shanghai,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.7,0.2,0.5,52.947,65.763,70.187,15.667,6.667,5.667,76.6,13.09,,467.5,0.5,20.0,1.0,0.7,17.84
ocsort,shanghai,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.2,0.2,0.5,57.167,66.05,78.423,2.667,6.333,6.0,75.1,13.46,,601.7,0.5,20.0,3.0,0.2,17.73
ocsort,shanghai,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.3,0.2,0.5,57.107,66.037,78.17,3.0,6.333,6.0,85.0,12.09,,671.4,0.5,20.0,3.0,0.3,17.17
ocsort,shanghai,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.4,0.2,0.5,57.107,66.037,78.17,3.0,6.333,6.0,75.0,13.42,,452.4,0.5,20.0,3.0,0.4,17.5
ocsort,shanghai,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.5,0.2,0.5,56.743,65.987,77.423,3.667,6.333,6.0,78.2,13.06,,585.8,0.5,20.0,3.0,0.5,17.38
ocsort,shanghai,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.6,0.2,0.5,56.527,65.94,77.127,4.333,6.333,6.0,86.4,11.9,,656.0,0.5,20.0,3.0,0.6,17.26
ocsort,shanghai,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.7,0.2,0.5,52.38,64.69,70.017,12.0,6.0,6.0,76.5,13.09,,452.4,0.5,20.0,3.0,0.7,17.39
ocsort,shanghai,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.2,0.2,0.5,57.517,66.57,78.627,3.667,6.667,5.667,74.9,13.5,,585.8,0.5,30.0,1.0,0.2,17.6
ocsort,shanghai,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.3,0.2,0.5,57.443,66.557,78.347,4.0,6.667,5.667,87.1,11.69,,641.7,0.5,30.0,1.0,0.3,17.08
ocsort,shanghai,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.4,0.2,0.5,57.447,66.543,78.353,4.0,6.667,5.667,77.2,13.02,,414.3,0.5,30.0,1.0,0.4,17.34
ocsort,shanghai,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.5,0.2,0.5,57.063,66.487,77.637,5.0,6.667,5.667,78.6,12.85,,644.1,0.5,30.0,1.0,0.5,17.38
ocsort,shanghai,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.6,0.2,0.5,56.913,66.457,77.367,6.0,6.667,5.667,87.2,11.7,,312.8,0.5,30.0,1.0,0.6,17.28
ocsort,shanghai,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.7,0.2,0.5,53.0,65.777,70.207,16.0,6.667,5.667,79.7,12.56,,446.1,0.5,30.0,1.0,0.7,17.44
ocsort,shanghai,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.2,0.2,0.5,57.03,65.94,78.273,3.0,6.333,6.0,77.5,13.03,,648.7,0.5,30.0,3.0,0.2,17.51
ocsort,shanghai,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.3,0.2,0.5,56.97,65.927,78.02,3.333,6.333,6.0,81.3,12.53,,304.7,0.5,30.0,3.0,0.3,17.13
ocsort,shanghai,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.4,0.2,0.5,56.97,65.927,78.02,3.333,6.333,6.0,80.5,12.42,,536.3,0.5,30.0,3.0,0.4,17.56
ocsort,shanghai,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.5,0.2,0.5,56.6,65.847,77.277,4.333,6.333,6.0,75.8,13.41,,584.1,0.5,30.0,3.0,0.5,17.46
ocsort,shanghai,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.6,0.2,0.5,56.39,65.813,76.987,5.0,6.333,6.0,86.8,11.78,,414.3,0.5,30.0,3.0,0.6,17.18
ocsort,shanghai,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.7,0.2,0.5,52.423,64.727,70.027,11.667,6.0,6.0,80.4,12.45,,644.9,0.5,30.0,3.0,0.7,17.59
ocsort,shanghai,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.2,0.2,0.5,57.763,66.633,79.207,3.333,6.667,5.667,74.8,13.59,,269.0,0.5,40.0,1.0,0.2,17.5
ocsort,shanghai,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.3,0.2,0.5,57.687,66.623,78.927,3.667,6.667,5.667,83.8,12.14,,453.3,0.5,40.0,1.0,0.3,17.33
ocsort,shanghai,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.4,0.2,0.5,57.69,66.61,78.933,3.667,6.667,5.667,74.7,13.45,,686.4,0.5,40.0,1.0,0.4,17.33
ocsort,shanghai,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.5,0.2,0.5,57.45,66.527,78.273,4.667,6.667,5.667,74.5,13.56,,312.8,0.5,40.0,1.0,0.5,17.36
ocsort,shanghai,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.6,0.2,0.5,57.293,66.497,78.003,5.667,6.667,5.667,78.5,12.75,,446.1,0.5,40.0,1.0,0.6,17.26
ocsort,shanghai,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.7,0.2,0.5,53.0,65.777,70.207,16.0,6.667,5.667,81.5,12.36,,573.3,0.5,40.0,1.0,0.7,17.28
ocsort,shanghai,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.2,0.2,0.5,57.237,65.98,78.76,2.667,6.333,6.0,74.0,13.76,,390.2,0.5,40.0,3.0,0.2,17.61
ocsort,shanghai,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.3,0.2,0.5,57.177,65.97,78.507,3.0,6.333,6.0,81.2,12.36,,558.9,0.5,40.0,3.0,0.3,17.25
ocsort,shanghai,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.4,0.2,0.5,57.177,65.97,78.507,3.0,6.333,6.0,86.0,11.78,,633.9,0.5,40.0,3.0,0.4,17.22
ocsort,shanghai,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.5,0.2,0.5,56.917,65.887,77.833,4.0,6.333,6.0,83.2,12.51,,369.1,0.5,40.0,3.0,0.5,17.07
ocsort,shanghai,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.6,0.2,0.5,56.703,65.857,77.547,4.667,6.333,6.0,82.7,12.1,,590.3,0.5,40.0,3.0,0.6,17.4
ocsort,shanghai,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.7,0.2,0.5,52.423,64.727,70.027,11.667,6.0,6.0,85.2,11.9,,676.1,0.5,40.0,3.0,0.7,17.17
ocsort,shanghai,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.2,0.2,0.5,57.783,66.633,79.24,3.333,6.667,5.667,82.5,12.59,,332.6,0.5,50.0,1.0,0.2,17.06
ocsort,shanghai,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.3,0.2,0.5,57.707,66.623,78.96,3.667,6.667,5.667,83.9,12.07,,555.6,0.5,50.0,1.0,0.3,17.16
ocsort,shanghai,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.4,0.2,0.5,57.66,66.623,78.863,3.667,6.667,5.667,85.9,11.74,,675.4,0.5,50.0,1.0,0.4,17.29
ocsort,shanghai,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.5,0.2,0.5,57.42,66.54,78.203,4.667,6.667,5.667,80.2,12.71,,329.4,0.5,50.0,1.0,0.5,17.99
ocsort,shanghai,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.6,0.2,0.5,57.263,66.51,77.933,5.667,6.667,5.667,85.9,11.79,,552.4,0.5,50.0,1.0,0.6,17.07
ocsort,shanghai,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.7,0.2,0.5,53.0,65.777,70.207,16.0,6.667,5.667,81.7,12.27,,672.2,0.5,50.0,1.0,0.7,17.28
ocsort,shanghai,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.2,0.2,0.5,57.257,66.023,78.787,2.0,6.333,6.0,80.3,12.82,,329.4,0.5,50.0,3.0,0.2,17.1
ocsort,shanghai,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.3,0.2,0.5,57.197,66.013,78.533,2.333,6.333,6.0,90.5,11.27,,556.4,0.5,50.0,3.0,0.3,16.82
ocsort,shanghai,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.4,0.2,0.5,57.163,66.027,78.46,2.333,6.333,6.333,79.1,12.66,,689.0,0.5,50.0,3.0,0.4,17.21
ocsort,shanghai,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.5,0.2,0.5,56.907,65.943,77.787,3.333,6.333,6.333,80.4,12.72,,269.0,0.5,50.0,3.0,0.5,17.1
ocsort,shanghai,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.6,0.2,0.5,56.693,65.91,77.5,4.0,6.333,6.333,91.8,11.21,,471.2,0.5,50.0,3.0,0.6,16.79
ocsort,shanghai,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.7,0.2,0.5,52.423,64.727,70.027,11.667,6.0,6.0,76.4,13.13,,639.4,0.5,50.0,3.0,0.7,17.45
ocsort,shanghai,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.2,0.2,0.5,57.337,66.623,78.49,3.333,6.667,5.667,82.5,12.17,,269.0,0.5,70.0,1.0,0.2,17.53
ocsort,shanghai,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.3,0.2,0.5,57.26,66.61,78.21,3.667,6.667,5.667,83.5,12.24,,453.3,0.5,70.0,1.0,0.3,17.09
ocsort,shanghai,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.4,0.2,0.5,57.213,66.61,78.113,3.667,6.667,5.667,79.5,12.65,,607.3,0.5,70.0,1.0,0.4,17.05
ocsort,shanghai,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.5,0.2,0.5,56.973,66.527,77.45,4.667,6.667,5.667,78.5,12.81,,388.6,0.5,70.0,1.0,0.5,17.84
ocsort,shanghai,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.6,0.2,0.5,56.817,66.513,77.17,5.667,6.667,5.667,90.3,11.79,,556.8,0.5,70.0,1.0,0.6,15.72
ocsort,shanghai,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.7,0.2,0.5,52.55,65.78,69.447,16.0,6.667,5.667,73.7,14.11,,612.0,0.5,70.0,1.0,0.7,17.44
ocsort,shanghai,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.2,0.2,0.5,56.82,66.013,78.05,2.0,6.333,6.0,89.8,11.46,,467.5,0.5,70.0,3.0,0.2,17.12
ocsort,shanghai,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.3,0.2,0.5,56.76,66.0,77.797,2.333,6.333,6.0,78.1,12.97,,614.2,0.5,70.0,3.0,0.3,17.22
ocsort,shanghai,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.4,0.2,0.5,56.727,66.013,77.723,2.333,6.333,6.333,83.4,12.07,,688.7,0.5,70.0,3.0,0.4,17.18
ocsort,shanghai,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.5,0.2,0.5,56.48,65.943,77.057,3.333,6.333,6.333,79.0,12.66,,460.2,0.5,70.0,3.0,0.5,17.14
ocsort,shanghai,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.6,0.2,0.5,56.267,65.91,76.77,4.0,6.333,6.333,81.2,12.34,,593.1,0.5,70.0,3.0,0.6,17.15
ocsort,shanghai,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.7,0.2,0.5,51.997,64.727,69.293,11.667,6.0,6.0,85.1,11.94,,305.4,0.5,70.0,3.0,0.7,17.14
ocsort,shanghai,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.2,0.2,0.5,57.237,66.61,78.263,3.333,6.667,5.667,78.1,13.27,,537.0,0.5,100.0,1.0,0.2,17.28
ocsort,shanghai,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.3,0.2,0.5,57.16,66.597,77.983,3.667,6.667,5.667,92.4,11.47,,629.5,0.5,100.0,1.0,0.3,14.5
ocsort,shanghai,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.4,0.2,0.5,57.113,66.597,77.887,3.667,6.667,5.667,80.1,13.39,,332.6,0.5,100.0,1.0,0.4,14.89
ocsort,shanghai,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.5,0.2,0.5,57.017,66.517,77.623,4.667,6.667,5.667,97.1,10.97,,555.6,0.5,100.0,1.0,0.5,12.32
ocsort,shanghai,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.6,0.2,0.5,56.817,66.513,77.17,5.667,6.667,5.667,74.6,13.71,,675.4,0.5,100.0,1.0,0.6,17.53
ocsort,shanghai,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.7,0.2,0.5,52.927,65.753,70.193,16.333,6.667,5.667,82.8,12.17,,329.4,0.5,100.0,1.0,0.7,17.4
ocsort,shanghai,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.2,0.2,0.5,56.743,66.0,77.85,2.0,6.333,6.0,78.7,12.73,,552.4,0.5,100.0,3.0,0.2,17.28
ocsort,shanghai,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.3,0.2,0.5,56.683,65.99,77.597,2.333,6.333,6.0,81.6,12.27,,685.0,0.5,100.0,3.0,0.3,17.35
ocsort,shanghai,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.4,0.2,0.5,56.65,66.003,77.523,2.333,6.333,6.333,83.0,12.16,,269.0,0.5,100.0,3.0,0.4,17.33
ocsort,shanghai,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.5,0.2,0.5,56.523,65.943,77.24,3.333,6.333,6.333,78.0,13.18,,471.2,0.5,100.0,3.0,0.5,17.14
ocsort,shanghai,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.6,0.2,0.5,56.267,65.91,76.77,4.0,6.333,6.333,91.1,11.48,,639.4,0.5,100.0,3.0,0.6,14.79
ocsort,shanghai,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.7,0.2,0.5,52.39,64.697,70.04,11.667,6.0,6.0,80.4,13.35,,269.0,0.5,100.0,3.0,0.7,14.7
ocsort,shanghai,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.2,0.2,0.5,55.093,64.923,75.583,3.333,6.333,6.0,94.5,11.29,,471.2,0.6,20.0,1.0,0.2,15.49
ocsort,shanghai,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.3,0.2,0.5,55.093,64.923,75.583,3.333,6.333,6.0,76.3,13.82,,639.4,0.6,20.0,1.0,0.3,17.27
ocsort,shanghai,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.4,0.2,0.5,55.113,64.893,75.61,4.0,6.333,6.0,93.1,11.2,,269.0,0.6,20.0,1.0,0.4,16.71
ocsort,shanghai,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.5,0.2,0.5,55.16,64.85,75.623,4.667,6.333,6.0,78.5,13.06,,471.2,0.6,20.0,1.0,0.5,17.39
ocsort,shanghai,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.6,0.2,0.5,54.75,64.77,74.937,5.667,6.333,6.0,88.0,11.56,,639.4,0.6,20.0,1.0,0.6,16.93
ocsort,shanghai,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.7,0.2,0.5,52.19,64.157,70.027,13.667,6.333,6.333,77.3,12.99,,269.0,0.6,20.0,1.0,0.7,17.04
ocsort,shanghai,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.2,0.2,0.5,53.94,63.21,74.68,3.333,5.667,6.667,83.3,12.02,,471.2,0.6,20.0,3.0,0.2,17.12
ocsort,shanghai,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.3,0.2,0.5,53.94,63.21,74.68,3.333,5.667,6.667,80.9,12.36,,639.4,0.6,20.0,3.0,0.3,17.15
ocsort,shanghai,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.4,0.2,0.5,53.96,63.2,74.697,4.0,5.667,6.667,79.1,12.74,,269.0,0.6,20.0,3.0,0.4,17.12
ocsort,shanghai,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.5,0.2,0.5,53.99,63.147,74.687,4.333,5.667,6.667,84.4,12.01,,471.2,0.6,20.0,3.0,0.5,17.03
ocsort,shanghai,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.6,0.2,0.5,53.58,63.033,74.037,5.333,5.667,6.667,79.7,12.85,,639.4,0.6,20.0,3.0,0.6,17.01
ocsort,shanghai,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.7,0.2,0.5,50.87,61.923,69.17,11.333,5.667,6.667,92.8,11.29,,269.0,0.6,20.0,3.0,0.7,14.53
ocsort,shanghai,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.2,0.2,0.5,56.217,64.95,77.65,3.0,6.333,6.0,79.4,13.37,,471.2,0.6,30.0,1.0,0.2,16.99
ocsort,shanghai,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.3,0.2,0.5,56.217,64.95,77.65,3.0,6.333,6.0,93.6,11.44,,639.4,0.6,30.0,1.0,0.3,14.68
ocsort,shanghai,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.4,0.2,0.5,55.947,64.883,76.96,4.0,6.333,6.0,67.7,14.9,,269.0,0.6,30.0,1.0,0.4,17.37
ocsort,shanghai,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.5,0.2,0.5,55.93,64.81,76.85,5.0,6.333,6.0,78.8,12.99,,471.2,0.6,30.0,1.0,0.5,17.31
ocsort,shanghai,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.6,0.2,0.5,54.963,64.783,75.56,6.0,6.333,6.0,78.0,12.98,,639.4,0.6,30.0,1.0,0.6,17.11
ocsort,shanghai,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.7,0.2,0.5,52.19,64.157,70.027,13.667,6.333,6.333,86.4,11.61,,269.0,0.6,30.0,1.0,0.7,16.91
ocsort,shanghai,2,det_thresh0.6_max_age30_min_hits3_iou_threshold0.2,0.2,0.5,54.98,63.25,76.613,2.667,5.667,6.667,77.7,12.89,,471.2,0.6,30.0,3.0,0.2,17.23
ocsort,shanghai,2,det_thresh0.6_max_age30_min_hits3_iou_threshold0.3,0.2,0.5,54.98,63.25,76.613,2.667,5.667,6.667,80.4,12.45,,639.4,0.6,30.0,3.0,0.3,17.16
ocsort,shanghai,2,det_thresh0.6_max_age30_min_hits3_iou_threshold0.4,0.2,0.5,54.737,63.213,75.943,3.333,5.667,6.667,83.0,12.11,,269.0,0.6,30.0,3.0,0.4,17.05
ocsort,shanghai,2,det_thresh0.6_max_age30_min_hits3_iou_threshold0.5,0.2,0.5,54.743,63.13,75.887,4.0,5.667,6.667,81.1,12.55,,471.2,0.6,30.0,3.0,0.5,17.3
ocsort,shanghai,2,det_thresh0.6_max_age30_min_hits3_iou_threshold0.6,0.2,0.5,53.757,63.05,74.573,5.0,5.667,6.667,87.8,11.69,,639.4,0.6,30.0,3.0,0.6,17.03
ocsort,shanghai,2,det_thresh0.6_max_age30_min_hits3_iou_threshold0.7,0.2,0.5,50.87,61.923,69.17,11.333,5.667,6.667,79.9,13.08,,269.0,0.6,30.0,3.0,0.7,17.23
